user_id,session_count,avg_session_duration,feature_1_usage,feature_2_usage,total_actions,last_active_days_ago,crash_count,feedback_submitted,device_type,gender,education,age,mode,churned
U0381,10,3.3,7,14,263,10,0,1,Android,female,JEE,14,1,0
U0382,13,3.36,3,6,405,15,3,0,iOS,female,NEET,29,0,1
U0383,9,6.96,6,11,94,4,0,0,Android,female,college,29,1,0
U0384,7,7.09,6,3,281,27,0,1,iOS,female,NEET,24,1,1
U0385,8,7.1,4,4,87,2,2,0,iOS,male,JEE,26,1,1
U0386,8,5.49,6,7,222,11,1,0,iOS,female,JEE,16,0,1
U0387,2,5.75,9,6,313,14,0,0,Android,female,college,23,1,1
U0388,9,6.66,6,3,264,15,1,0,Android,male,college,18,1,1
U0389,13,6.17,4,11,100,12,0,0,iOS,female,JEE,24,1,1
U0390,9,1.56,6,3,493,6,0,0,Android,female,NEET,19,1,1
U0391,17,5.54,7,6,394,14,3,0,Android,male,NEET,21,0,1
U0392,11,4.3,4,4,202,2,0,0,iOS,female,college,24,0,0
U0393,16,6.35,3,6,262,11,0,0,iOS,male,NEET,15,1,1
U0394,11,11.97,4,4,287,7,1,0,Android,female,JEE,10,1,1
U0395,7,6.73,5,9,152,24,1,1,iOS,male,college,22,1,1
U0396,7,5.37,3,10,253,28,1,0,iOS,female,school,11,1,1
U0397,13,7.84,5,3,221,11,0,1,Android,male,JEE,16,1,1
U0398,9,6.97,3,4,204,17,1,0,Android,male,NEET,16,1,1
U0399,12,6.84,5,11,279,2,1,0,iOS,male,school,23,0,0
U0400,13,7.21,5,9,338,11,0,0,Android,female,school,29,1,1
U0401,7,10.11,5,5,28,28,1,1,Android,male,NEET,24,0,1
U0402,11,3.74,6,12,49,22,1,0,Android,female,JEE,29,0,1
U0403,8,6.95,6,9,107,20,1,0,Android,male,school,28,1,1
U0404,11,4.15,6,7,13,25,1,1,Android,female,JEE,14,1,1
U0405,5,7.11,5,6,42,22,0,1,Android,male,NEET,26,1,1
U0406,9,4.16,7,9,308,1,1,0,iOS,female,school,16,1,1
U0407,12,5.17,3,8,174,13,0,1,iOS,male,college,14,1,1
U0408,5,5.41,5,4,459,13,0,1,iOS,female,NEET,18,1,1
U0409,12,7.95,7,4,36,3,1,0,iOS,female,school,23,1,0
U0410,14,7.84,2,7,182,16,0,0,iOS,male,NEET,20,1,1
U0411,10,3.51,8,5,346,14,1,0,Android,female,school,15,0,1
U0412,13,6.11,4,7,122,15,0,0,Android,female,school,27,1,1
U0413,12,4.58,2,1,443,4,0,1,iOS,female,school,14,1,0
U0414,8,3.48,5,3,382,23,1,0,Android,female,college,22,1,1
U0415,13,5.57,5,6,389,16,1,0,iOS,female,JEE,20,1,1
U0416,12,5.38,4,5,104,22,2,1,Android,female,JEE,11,1,1
U0417,11,10.85,6,9,328,6,0,0,iOS,female,college,24,1,0
U0418,14,6.87,8,3,242,22,1,1,Android,female,JEE,11,0,1
U0419,13,3.24,4,12,143,14,1,1,iOS,female,school,29,0,1
U0420,8,4.87,3,2,133,16,1,1,Android,female,JEE,23,1,1
U0421,14,8.04,6,10,381,11,1,1,iOS,female,school,25,0,1
U0422,11,10.18,4,4,360,10,0,0,Android,female,school,16,1,1
U0423,11,2.83,2,11,332,18,0,0,Android,male,college,19,1,1
U0424,13,2.24,3,4,497,10,0,0,iOS,male,NEET,22,1,1
U0425,13,9.74,1,8,460,1,0,0,iOS,female,NEET,20,1,0
U0426,18,6.78,9,9,362,14,0,0,iOS,male,school,21,1,1
U0427,12,4.26,5,4,125,4,1,0,iOS,male,school,17,0,1
U0428,8,7.07,3,5,452,17,1,1,iOS,male,NEET,30,0,1
U0429,4,0.73,4,7,22,28,0,1,iOS,male,JEE,29,1,1
U0430,8,6.01,3,9,414,29,0,0,iOS,female,school,23,1,1
U0431,12,6.66,4,9,329,20,2,0,iOS,female,JEE,6,1,1
U0432,13,7.85,6,1,174,20,1,0,Android,female,school,15,1,1
U0433,10,3.97,4,6,217,15,0,1,Android,male,college,15,0,1
U0434,12,6.17,2,11,94,3,0,0,Android,female,college,29,1,0
U0435,9,4.15,6,8,257,26,0,0,Android,female,NEET,14,1,1
U0436,12,6.51,3,6,441,22,0,0,iOS,female,JEE,16,1,1
U0437,5,4.21,6,9,65,9,1,0,Android,male,NEET,16,1,0
U0438,11,5.18,2,6,181,21,1,1,Android,male,NEET,17,1,1
U0439,17,4.01,8,8,150,1,0,0,iOS,male,college,13,0,1
U0440,9,7.3,3,6,141,14,2,0,Android,male,JEE,27,0,1
U0441,9,7.72,6,9,488,3,0,1,iOS,male,school,22,1,0
U0442,15,5.53,4,8,210,28,1,1,Android,male,JEE,30,0,1
U0443,7,6.08,5,6,377,15,0,1,Android,female,NEET,16,1,1
U0444,11,3.1,6,4,298,29,0,0,iOS,female,college,15,1,1
U0445,14,5.4,1,5,430,26,0,0,iOS,female,school,11,0,1
U0446,19,5.9,5,4,318,6,0,0,Android,male,JEE,24,1,0
U0447,13,11.24,7,7,366,24,0,0,Android,male,school,13,1,1
U0448,6,3.78,6,4,417,24,1,0,Android,female,college,15,0,1
U0449,15,8.93,6,13,354,11,1,0,iOS,female,school,20,1,1
U0450,13,7.99,7,13,188,2,0,0,iOS,female,college,24,1,0
U0451,5,6.56,4,10,434,16,0,1,iOS,male,JEE,30,1,1
U0452,12,9.52,3,3,38,8,0,0,iOS,female,JEE,26,1,1
U0453,7,6.74,8,9,452,7,2,1,iOS,female,JEE,21,0,0
U0454,4,6.78,4,5,433,22,1,0,iOS,male,school,5,1,1
U0455,8,5.89,5,5,316,5,1,0,Android,female,college,20,1,0
U0456,8,8.45,5,9,315,29,0,0,iOS,male,school,20,1,1
U0457,9,8.19,3,7,376,14,0,1,iOS,female,JEE,23,1,1
U0458,11,4.75,9,4,45,9,0,0,Android,male,NEET,27,1,0
U0459,13,3.36,8,10,472,22,0,1,Android,male,college,29,1,1
U0460,10,5.59,6,6,118,26,1,0,iOS,male,college,18,1,1
U0461,6,4.4,3,9,325,24,0,1,iOS,female,NEET,24,1,1
U0462,11,5.87,5,9,155,5,0,0,iOS,male,college,11,0,0
U0463,11,8.47,5,8,285,14,2,1,iOS,female,college,16,1,1
U0464,8,5.09,5,6,398,29,0,0,Android,female,NEET,5,1,1
U0465,5,5.91,3,6,155,13,0,1,Android,female,JEE,15,1,1
U0466,9,6.12,7,5,389,25,1,0,Android,female,NEET,29,1,1
U0467,11,7.7,3,9,177,18,0,0,iOS,male,school,17,1,1
U0468,13,1.51,0,5,266,12,0,1,Android,female,college,17,1,1
U0469,6,4.79,6,2,284,13,1,0,iOS,male,school,12,1,1
U0470,11,6.42,6,7,96,2,1,0,Android,female,JEE,7,0,0
U0471,8,8.4,4,5,163,3,0,1,iOS,male,NEET,10,1,0
U0472,10,5.02,5,7,294,25,1,0,iOS,female,NEET,17,1,1
U0473,9,2.25,9,5,324,28,0,0,Android,male,school,10,1,1
U0474,10,7.24,5,6,328,13,0,0,Android,female,NEET,23,1,1
U0475,5,4.73,4,5,107,13,0,1,iOS,female,JEE,7,1,1
U0476,7,3.62,3,11,220,25,0,0,Android,male,JEE,12,1,1
U0477,14,4.75,6,8,455,7,0,0,iOS,female,school,22,1,1
U0478,7,5.63,2,6,57,9,0,1,iOS,male,college,15,1,0
U0479,11,4.79,6,10,327,8,0,1,Android,male,NEET,16,1,1
U0480,10,1.59,6,2,283,13,1,1,Android,male,NEET,28,0,1
U0481,7,7.79,6,12,203,7,0,1,iOS,male,NEET,12,1,1
U0482,4,8.55,5,6,261,10,2,0,iOS,female,school,16,1,1
U0483,7,7.3,3,5,292,9,1,0,iOS,female,college,17,1,0
U0484,12,3.72,4,10,271,17,0,0,iOS,female,NEET,15,1,1
U0485,8,5.6,4,4,496,3,0,1,iOS,female,college,17,1,0
U0486,14,5.99,5,6,463,3,0,1,iOS,female,JEE,19,1,1
U0487,9,7.2,4,8,452,11,1,1,Android,female,JEE,28,1,1
U0488,10,7.34,4,9,271,17,0,0,Android,male,school,8,1,1
U0489,15,4.53,5,8,40,28,1,0,Android,male,school,21,1,1
U0490,8,6.16,5,5,114,7,2,0,iOS,female,college,15,0,0
U0491,15,6.91,5,4,497,2,1,0,iOS,female,college,17,1,0
U0492,11,8.91,7,6,359,17,0,1,Android,male,NEET,8,1,1
U0493,12,7.41,3,12,321,6,0,0,Android,female,school,10,0,1
U0494,6,7.58,2,5,447,0,0,0,Android,female,college,23,1,0
U0495,20,6.17,4,13,478,21,1,1,iOS,female,school,12,0,1
U0496,14,8.82,4,7,178,12,0,0,iOS,male,JEE,17,0,1
U0497,9,6.82,6,3,245,28,0,0,iOS,male,JEE,21,1,1
U0498,9,4.28,3,6,283,2,2,0,Android,female,NEET,22,1,0
U0499,6,8.81,5,6,352,28,1,1,Android,male,college,20,1,1
U0500,19,7.4,5,3,239,2,0,1,Android,male,NEET,6,0,0
U0501,11,5.11,5,10,32,14,0,0,iOS,male,college,28,0,1
U0502,13,5.04,5,6,485,20,1,0,Android,female,NEET,29,1,1
U0503,19,6.59,3,6,173,29,0,0,Android,male,JEE,26,1,1
U0504,7,6.93,10,10,290,18,2,0,iOS,female,college,23,1,1
U0505,6,6.39,5,8,16,27,1,0,iOS,female,JEE,22,1,1
U0506,8,6.62,4,7,219,3,0,0,Android,female,NEET,15,0,1
U0507,9,9.4,4,5,262,12,0,0,iOS,female,JEE,7,1,1
U0508,11,8.14,7,8,413,12,0,1,Android,male,college,17,0,1
U0509,6,6.38,3,7,142,14,0,0,iOS,female,college,25,1,1
U0510,12,7.88,6,12,283,18,1,0,iOS,female,NEET,20,1,1
U0511,7,3.93,2,4,115,15,0,0,iOS,female,JEE,21,0,1
U0512,8,6.8,4,3,241,6,0,0,iOS,male,school,26,0,0
U0513,2,9.62,4,8,42,2,0,0,iOS,male,school,9,0,1
U0514,8,5.56,4,4,88,29,0,0,iOS,male,JEE,26,1,1
U0515,2,4.3,8,12,44,25,1,1,Android,female,JEE,27,1,1
U0516,11,4.7,5,6,119,19,1,1,Android,male,NEET,28,0,1
U0517,9,3.82,8,13,330,1,0,1,Android,male,NEET,25,1,1
U0518,10,4.43,5,2,72,17,0,0,iOS,male,NEET,15,1,1
U0519,6,5.26,7,5,478,24,1,1,iOS,female,JEE,28,0,1
U0520,8,3.19,8,3,337,10,0,0,Android,female,college,17,0,0
U0521,7,6.03,3,9,464,0,1,1,Android,male,college,12,1,0
U0522,19,7.8,4,11,306,15,0,0,Android,male,college,24,1,1
U0523,12,4.18,6,4,187,16,0,0,iOS,male,school,17,1,1
U0524,14,9.04,4,7,393,15,0,0,Android,male,college,12,1,1
U0525,10,7.02,4,2,373,9,0,1,Android,female,school,6,1,0
U0526,14,8.06,6,8,241,16,0,1,Android,female,college,17,0,1
U0527,12,4.68,2,3,113,29,0,1,Android,female,college,6,1,1
U0528,7,7.71,4,4,423,2,0,0,iOS,female,college,17,1,0
U0529,9,3.82,2,4,303,17,0,0,Android,male,NEET,17,0,1
U0530,5,7.78,8,15,44,18,0,1,Android,female,school,23,1,1
U0531,11,6.34,7,6,203,13,0,0,iOS,female,NEET,29,0,1
U0532,14,7.11,2,8,183,20,0,1,iOS,female,JEE,28,1,1
U0533,8,3.65,5,4,401,24,0,0,iOS,male,JEE,24,1,1
U0534,13,4.21,6,14,111,1,2,0,iOS,female,college,29,1,0
U0535,13,7.19,7,8,333,11,0,1,iOS,female,NEET,26,1,1
U0536,10,4.1,7,6,302,10,0,0,Android,female,JEE,27,1,0
U0537,8,6.93,7,9,94,29,0,1,Android,male,school,22,1,1
U0538,9,3.27,6,5,406,16,0,0,Android,male,college,24,1,1
U0539,9,7.7,5,7,210,26,0,1,iOS,male,school,21,1,1
U0540,7,3.53,5,6,182,5,1,0,Android,female,NEET,24,1,1
U0541,7,7.1,8,8,38,18,0,1,iOS,male,college,30,0,1
U0542,11,7.25,7,3,306,12,1,0,iOS,female,college,19,1,1
U0543,11,4.61,4,7,65,6,0,0,Android,female,college,5,1,0
U0544,9,7.16,5,8,481,21,0,0,iOS,female,school,18,1,1
U0545,10,6.52,8,9,25,10,0,1,Android,female,college,30,1,0
U0546,9,4.92,5,4,149,6,0,0,iOS,male,NEET,19,0,0
U0547,11,3.98,2,13,75,12,0,0,Android,female,JEE,27,1,1
U0548,11,2.07,3,5,455,12,0,1,iOS,female,college,20,1,1
U0549,13,6.7,7,6,156,20,0,0,iOS,male,NEET,15,0,1
U0550,17,2.87,3,4,167,0,1,0,iOS,male,NEET,19,1,1
U0551,7,6.19,8,1,409,29,0,0,Android,male,JEE,18,1,1
U0552,8,5.47,1,9,481,18,0,1,iOS,female,NEET,16,1,1
U0553,10,7.36,5,6,406,18,0,0,Android,male,school,10,1,1
U0554,8,5.4,3,11,78,22,0,0,iOS,female,college,7,1,1
U0555,13,5.34,5,8,32,14,0,1,Android,male,school,23,1,1
U0556,8,7.46,5,6,199,13,2,1,iOS,male,JEE,17,0,1
U0557,12,6.67,2,10,257,28,2,0,Android,female,NEET,7,1,1
U0558,9,6.63,7,5,495,2,1,1,iOS,male,school,28,1,1
U0559,7,6.94,2,5,424,26,0,1,iOS,male,school,21,1,1
U0560,7,2.93,4,5,318,20,0,0,iOS,female,JEE,23,1,1
U0561,12,7.51,5,5,385,19,1,1,Android,male,JEE,27,0,1
U0562,11,7.22,4,7,154,3,0,0,iOS,male,JEE,21,0,0
U0563,18,3.97,4,3,393,28,0,0,iOS,female,NEET,8,1,1
U0564,13,5.51,5,8,314,6,1,0,iOS,male,school,19,1,0
U0565,17,5.92,4,5,186,0,3,0,Android,female,college,26,1,1
U0566,7,5.73,4,8,204,22,0,0,iOS,female,college,23,1,1
U0567,11,6.67,5,4,419,23,0,1,Android,female,JEE,17,0,1
U0568,8,8.86,7,6,22,18,0,0,Android,female,school,11,1,1
U0569,13,8.16,6,19,373,2,0,0,iOS,male,NEET,26,1,1
U0570,13,3.38,6,5,175,19,1,0,iOS,male,school,9,1,1
U0571,12,7.24,8,6,159,14,2,1,Android,male,NEET,29,0,1
U0572,11,8.66,5,6,350,12,2,0,Android,male,JEE,27,1,1
U0573,11,6.77,2,3,422,21,0,0,iOS,female,school,22,1,1
U0574,7,8.18,4,3,54,13,0,0,Android,female,college,20,0,1
U0575,11,10.02,6,7,183,6,0,1,Android,male,college,19,0,0
U0576,7,8.05,3,10,176,0,1,0,iOS,male,NEET,19,1,0
U0577,11,6.5,3,7,206,12,1,1,iOS,male,school,30,1,1
U0578,12,8.09,5,9,215,3,0,0,Android,male,NEET,24,0,0
U0579,9,6.29,5,11,91,11,0,0,Android,female,school,24,1,1
U0580,6,6.05,6,7,77,6,0,0,iOS,male,school,27,1,1
U0581,12,5.3,2,6,106,26,0,1,Android,male,college,24,0,1
U0582,8,9.13,6,9,176,1,0,0,Android,male,college,19,1,0
U0583,7,4.36,4,2,413,16,1,0,iOS,female,college,16,0,1
U0584,7,9.06,3,3,86,0,0,0,Android,female,school,29,1,0
U0585,4,7,4,6,493,25,0,0,Android,male,college,11,1,1
U0586,7,3.2,2,8,246,13,0,0,Android,male,JEE,9,1,1
U0587,14,6.74,6,9,205,29,0,1,Android,male,school,20,1,1
U0588,10,1.8,8,10,300,21,1,0,iOS,female,NEET,9,1,1
U0589,8,7.25,5,8,145,27,1,0,Android,male,NEET,16,1,1
U0590,10,7.77,6,7,317,20,1,0,Android,male,college,22,1,1
U0591,10,4.82,5,7,305,0,1,0,iOS,male,JEE,20,1,1
U0592,7,6.25,5,7,386,25,0,0,Android,male,school,14,1,1
U0593,5,9.91,6,4,378,2,0,0,Android,female,NEET,20,0,0
U0594,13,4.99,4,10,376,10,0,1,iOS,male,school,11,0,1
U0595,16,3.88,4,7,45,6,1,0,Android,female,JEE,28,0,0
U0596,9,8.96,5,6,399,27,0,1,Android,male,college,9,1,1
U0597,10,9.93,5,12,257,24,1,0,Android,female,NEET,25,0,1
U0598,10,6.01,4,8,263,28,0,0,Android,male,school,25,1,1
U0599,5,8.02,4,11,223,8,2,1,Android,female,JEE,16,1,0
U0600,6,8.68,7,7,261,21,0,1,Android,female,JEE,20,1,1
U0601,8,4.52,5,8,79,2,0,0,Android,female,JEE,15,0,0
U0602,10,5.03,4,13,243,0,2,0,iOS,male,NEET,16,0,0
U0603,9,8.46,3,11,493,18,1,0,iOS,male,college,30,0,1
U0604,11,9.37,9,7,338,25,0,0,iOS,male,school,17,0,1
U0605,15,7.13,6,4,25,1,1,0,Android,female,NEET,12,0,0
U0606,9,4.24,6,5,496,26,0,1,iOS,male,NEET,9,0,1
U0607,13,9.97,4,10,183,20,1,0,iOS,female,college,20,0,1
U0608,5,4.94,7,6,196,23,0,0,iOS,male,JEE,20,1,1
U0609,11,5.33,6,7,303,4,2,0,iOS,male,college,24,1,0
U0610,6,6.68,6,5,234,16,0,0,Android,female,JEE,30,1,1
U0611,15,9.11,2,7,283,18,0,0,Android,male,school,6,1,1
U0612,11,7.71,6,11,21,27,1,0,Android,female,college,7,0,1
U0613,6,6.83,4,8,319,4,0,1,iOS,female,college,19,1,0
U0614,9,6.93,7,6,228,22,0,0,Android,female,college,7,1,1
U0615,9,6.09,8,7,440,20,0,1,iOS,female,NEET,28,0,1
U0616,18,7.12,6,6,10,13,0,0,Android,female,college,8,0,1
U0617,8,0.94,3,9,408,9,2,1,Android,male,college,17,1,1
U0618,9,5.41,4,9,120,20,2,1,iOS,male,JEE,28,1,1
U0619,11,6.48,5,7,484,6,0,1,iOS,female,college,18,0,1
U0620,11,3.7,3,9,473,28,0,1,Android,female,school,15,1,1
U0621,6,6.77,5,9,286,7,0,0,Android,male,NEET,28,0,0
U0622,13,5.59,8,4,138,29,0,1,Android,female,JEE,8,1,1
U0623,6,9.51,8,1,102,7,0,1,iOS,male,NEET,16,1,1
U0624,8,9.15,5,7,460,6,0,0,iOS,female,college,23,0,1
U0625,12,5.07,5,9,405,12,0,0,iOS,female,college,27,1,1
U0626,13,5.7,8,9,389,13,0,0,iOS,female,college,18,1,1
U0627,8,5.85,5,12,421,18,0,0,Android,male,NEET,21,1,1
U0628,10,5.1,4,5,48,10,0,0,iOS,female,college,13,1,1
U0629,9,6.39,3,7,430,1,1,0,iOS,female,college,19,1,1
U0630,9,4.48,7,7,488,16,2,0,iOS,male,college,29,1,1
U0631,13,3.74,4,7,325,5,2,1,Android,male,NEET,13,1,0
U0632,13,7.25,4,4,168,28,2,0,Android,male,school,25,1,1
U0633,9,7.26,5,2,195,8,0,1,iOS,male,school,24,1,1
U0634,13,4.39,3,5,490,18,0,0,iOS,female,college,24,0,1
U0635,10,7.79,5,3,362,4,1,0,Android,male,JEE,20,1,1
U0636,18,4.74,4,9,265,8,1,0,Android,male,JEE,9,1,1
U0637,5,6.51,6,9,248,29,0,0,iOS,male,NEET,18,0,1
U0638,9,7.64,5,9,113,29,0,0,Android,female,school,23,1,1
U0639,5,5.93,5,5,404,24,0,0,iOS,female,college,22,1,1
U0640,6,6.91,2,7,375,6,0,0,Android,male,NEET,27,1,0
U0641,12,4.97,5,11,38,29,0,0,iOS,male,college,18,1,1
U0642,9,5.61,3,7,98,3,0,0,iOS,female,college,10,0,1
U0643,10,5.59,3,9,384,26,0,0,iOS,male,JEE,28,1,1
U0644,13,4.51,5,11,406,17,0,0,iOS,female,NEET,17,1,1
U0645,12,5.65,4,6,60,17,2,0,Android,female,JEE,19,0,1
U0646,10,2.9,3,5,373,19,0,0,Android,male,NEET,15,0,1
U0647,11,5.02,4,8,447,16,0,0,iOS,female,school,22,0,1
U0648,4,5.43,2,6,156,29,0,0,Android,male,JEE,30,0,1
U0649,6,5.49,6,6,323,3,2,0,iOS,female,school,11,1,1
U0650,10,5.52,7,8,45,27,1,0,Android,female,school,22,0,1
U0651,2,5.88,3,7,293,29,0,0,iOS,male,college,22,1,1
U0652,12,6.96,5,8,461,26,1,0,Android,female,school,10,0,1
U0653,4,7.75,4,3,396,21,0,0,Android,male,NEET,15,1,1
U0654,17,4.7,6,3,495,15,1,0,Android,male,NEET,6,1,1
U0655,8,3.59,6,6,110,21,1,1,Android,female,school,18,0,1
U0656,8,3.92,2,4,116,22,0,1,iOS,female,college,23,1,1
U0657,12,5.03,2,6,354,4,0,0,iOS,female,college,9,1,1
U0658,6,5.3,5,7,434,8,0,1,Android,male,NEET,18,1,0
U0659,8,4.46,2,5,300,1,0,0,Android,male,school,23,0,0
U0660,8,3.41,7,6,358,1,0,0,Android,female,school,14,1,1
U0661,11,5.09,4,6,114,3,0,1,Android,female,school,19,1,0
U0662,7,6.36,5,7,230,19,0,1,iOS,male,school,19,1,1
U0663,11,7.19,7,8,85,19,0,0,Android,male,NEET,27,0,1
U0664,11,4.89,5,5,236,16,2,0,Android,female,school,9,1,1
U0665,13,5.17,7,12,93,19,0,0,Android,male,college,29,1,1
U0666,11,4.15,1,9,474,27,0,0,Android,female,JEE,25,1,1
U0667,13,5.94,3,6,85,20,1,0,Android,female,college,27,1,1
U0668,6,4.3,4,6,258,24,0,0,Android,male,NEET,13,0,1
U0669,16,7.15,9,6,264,18,1,1,Android,male,NEET,26,1,1
U0670,9,2.43,4,3,59,2,0,0,Android,female,JEE,16,1,1
U0671,9,5.28,5,7,365,29,2,1,iOS,male,school,26,1,1
U0672,16,6.6,6,8,467,4,0,0,Android,male,college,20,0,0
U0673,6,6.37,6,7,219,9,0,0,Android,female,school,29,1,1
U0674,14,11.39,3,7,167,5,1,0,Android,male,NEET,18,1,0
U0675,8,6.7,3,6,337,2,0,0,Android,male,college,6,1,0
U0676,15,3.99,5,5,242,16,1,0,iOS,male,college,24,1,1
U0677,13,5.81,7,8,380,9,2,0,Android,male,NEET,6,1,0
U0678,13,2.45,6,9,86,23,1,0,iOS,male,JEE,21,0,1
U0679,6,5.84,6,7,232,11,1,0,iOS,female,school,26,1,1
U0680,6,4.33,4,10,130,0,0,0,iOS,male,JEE,25,1,0
U0681,13,7.83,7,1,463,17,1,0,iOS,male,NEET,14,0,1
U0682,10,4.9,4,12,319,18,0,0,Android,female,school,20,0,1
U0683,12,5.77,8,14,336,21,0,0,iOS,male,school,19,1,1
U0684,11,4.73,5,6,350,19,0,0,iOS,male,school,19,1,1
U0685,8,9.48,5,7,367,3,0,1,Android,male,NEET,27,1,0
U0686,11,5.36,4,3,116,14,2,0,iOS,female,NEET,22,1,1
U0687,6,9.67,5,9,250,8,0,0,iOS,male,NEET,19,1,0
U0688,5,7.63,2,8,444,5,0,0,iOS,female,NEET,6,1,0
U0689,13,6.96,3,5,37,11,0,0,iOS,male,NEET,11,0,1
U0690,10,6.74,7,3,201,17,0,0,Android,male,school,23,0,1
U0691,11,6.79,5,4,258,22,0,0,iOS,female,college,25,1,1
U0692,9,2.14,6,9,373,14,0,1,Android,male,JEE,20,1,1
U0693,10,5.44,7,3,222,28,1,0,Android,female,JEE,24,1,1
U0694,13,7.69,2,3,30,18,0,0,Android,female,JEE,28,1,1
U0695,12,5.9,7,6,481,8,0,0,iOS,male,college,22,1,0
U0696,18,3.19,5,5,164,21,3,0,iOS,male,JEE,18,1,1
U0697,8,5.9,5,9,36,23,0,0,Android,female,school,23,1,1
U0698,8,9.41,7,10,86,12,0,1,Android,female,college,28,0,1
U0699,9,8.49,6,9,315,15,0,1,Android,female,college,12,1,1
U0700,14,5.88,5,8,422,12,2,1,Android,female,school,22,0,1
U0701,9,7.9,0,11,432,0,0,0,Android,male,college,23,1,1
U0702,12,5.27,7,4,66,17,1,1,Android,female,school,15,0,1
U0703,11,2.59,5,8,128,21,1,0,iOS,female,college,27,0,1
U0704,13,4.15,5,8,485,2,0,1,iOS,male,college,26,1,0
U0705,11,9.13,6,12,174,16,1,1,iOS,female,school,18,1,1
U0706,11,5.45,8,6,486,21,2,0,Android,female,school,11,1,1
U0707,11,5.51,4,9,73,4,0,0,iOS,female,school,19,1,0
U0708,11,5.4,6,8,57,28,0,0,Android,male,NEET,7,0,1
U0709,8,9.81,4,4,159,24,0,1,Android,female,JEE,28,1,1
U0710,10,9.25,1,11,493,5,0,0,iOS,male,NEET,30,1,0
U0711,4,10.44,3,3,167,20,1,1,Android,male,college,25,1,1
U0712,13,5.68,4,4,165,16,1,0,iOS,female,school,6,1,1
U0713,9,6.59,5,7,160,16,0,0,iOS,male,college,15,1,1
U0714,8,2.97,4,8,234,26,1,0,iOS,male,NEET,28,1,1
U0715,5,8.95,5,7,269,0,1,1,Android,female,college,15,1,1
U0716,11,3.66,2,4,396,6,1,0,Android,male,college,13,1,1
U0717,11,6.43,2,10,265,21,1,0,Android,male,school,20,1,1
U0718,11,3.81,5,5,70,29,0,0,iOS,male,college,20,0,1
U0719,5,4.82,5,11,361,15,2,0,Android,male,college,11,0,1
U0720,14,4.33,5,4,269,4,0,0,iOS,male,JEE,6,1,0
U0721,11,4.78,6,4,330,15,0,0,Android,female,school,16,1,1
U0722,7,4.92,4,7,405,3,0,1,iOS,female,JEE,25,1,0
U0723,8,4.9,9,11,406,10,1,1,iOS,female,college,19,1,0
U0724,8,7.67,7,11,171,13,0,0,Android,male,JEE,16,1,1
U0725,7,3.79,2,10,389,28,1,1,Android,female,school,17,1,1
U0726,7,6.44,3,4,452,12,2,1,iOS,male,college,25,0,1
U0727,10,8.44,4,9,358,26,1,0,iOS,male,school,20,1,1
U0728,6,4.97,6,4,466,23,0,0,Android,male,college,24,1,1
U0729,12,4.56,7,6,40,26,0,0,iOS,male,school,18,0,1
U0730,9,5.54,4,7,80,7,0,0,Android,male,JEE,18,0,1
U0731,13,8.36,5,11,406,20,0,0,Android,female,JEE,25,1,1
U0732,11,6.39,5,5,447,19,0,1,iOS,male,NEET,24,0,1
U0733,17,4.94,3,6,11,14,3,1,Android,female,school,15,1,1
U0734,3,6.97,3,8,426,17,0,0,iOS,male,school,27,1,1
U0735,8,3.8,7,5,59,6,0,0,Android,male,school,21,0,0
U0736,15,7.36,3,4,144,20,0,0,iOS,male,NEET,23,1,1
U0737,8,6.82,8,6,155,18,0,1,Android,female,school,11,1,1
U0738,9,5.38,8,5,188,24,1,0,Android,male,JEE,30,1,1
U0739,4,4.32,5,8,273,8,0,0,iOS,female,school,7,1,0
U0740,15,4.23,5,10,320,10,0,0,Android,male,college,5,1,1
U0741,10,7.07,3,4,213,26,0,0,iOS,female,NEET,22,1,1
U0742,18,8.46,3,6,308,9,0,0,iOS,male,NEET,14,0,1
U0743,16,4.73,6,4,196,13,0,1,iOS,female,NEET,7,1,1
U0744,9,6.92,5,6,39,15,1,0,iOS,male,college,29,1,1
U0745,7,1.83,4,8,68,26,1,1,iOS,male,school,19,1,1
U0746,7,4.83,6,7,18,7,0,0,Android,female,NEET,30,0,0
U0747,11,5.94,3,7,485,0,1,0,Android,male,college,30,0,1
U0748,5,4.18,12,6,333,11,0,0,Android,female,NEET,26,1,1
U0749,7,4.13,1,6,176,2,1,1,Android,female,NEET,5,1,0
U0750,14,4.66,6,7,346,1,0,1,Android,female,JEE,6,0,1
U0751,10,6.58,1,5,404,15,1,0,Android,male,NEET,18,0,1
U0752,10,5.63,6,4,388,3,0,1,Android,female,NEET,17,0,0
U0753,10,1.52,1,12,395,1,0,0,iOS,male,NEET,11,1,1
U0754,10,1.76,4,5,288,11,1,0,iOS,female,college,17,1,1
U0755,11,4.79,3,6,200,26,0,0,iOS,female,college,23,1,1
U0756,4,6.92,3,4,251,23,0,1,Android,female,college,12,1,1
U0757,13,0.5,5,9,287,16,1,0,iOS,female,NEET,22,1,1
U0758,7,5,5,5,454,19,1,0,Android,female,school,27,1,1
U0759,6,4.95,5,1,163,20,0,0,Android,male,JEE,19,0,1
U0760,13,8.78,9,4,405,29,2,0,Android,male,college,26,1,1
U0761,7,5.23,3,6,169,9,0,0,iOS,male,JEE,23,1,0
U0762,10,6.77,3,7,274,19,2,0,iOS,male,school,20,0,1
